,TP9_theta,TP9_alpha,TP9_beta,TP9_theta_alpha,TP9_beta_alpha,TP9_engagement,AF7_theta,AF7_alpha,AF7_beta,AF7_theta_alpha,AF7_beta_alpha,AF7_engagement,AF8_theta,AF8_alpha,AF8_beta,AF8_theta_alpha,AF8_beta_alpha,AF8_engagement,TP10_theta,TP10_alpha,TP10_beta,TP10_theta_alpha,TP10_beta_alpha,TP10_engagement,alpha_asymmetry,label
860,0.0001561967694463,0.0001265637459995,3.0343989685820645e-05,1.2571575115710132,0.2663722785231106,0.4392015309329865,7.997503914266148e-05,6.798588837498315e-05,2.428086068271915e-05,1.0316047119789638,0.3672684702334055,0.715953330095767,8.782594676636331e-05,6.12058300034344e-05,2.3891460875818725e-05,1.3488385267038847,0.3546520869102066,0.5997149375183073,4.689729750142708e-05,8.323724236782766e-05,2.2517973074545065e-05,0.5939499893256363,0.2861307684060322,0.6745742494158393,-0.0069270410924158,0
861,0.0002085967419154,0.0002258505027861,2.4703642874055172e-05,0.9408349171459716,0.1215249924261035,0.2242881221224603,7.676425716387223e-05,6.332060304667658e-05,2.0455970642665645e-05,1.063142897334551,0.3322105309083903,0.6385386892800022,0.000106981845395,7.010692055117654e-05,1.948825033328005e-05,1.43442916764966,0.2525599970997878,0.4160629047673266,4.802774043772476e-05,7.792017313120506e-05,2.050522908788015e-05,0.6497734946212822,0.2783349005763745,0.6370914426449408,-0.0299982611726553,0
862,0.0001646545511388,0.0001614764988377,2.532046173843581e-05,1.0387029923838866,0.1742159689712726,0.310085065846103,5.943539189961097e-05,6.76050859579691e-05,2.1546738221583164e-05,0.7709805004420393,0.3277483483547965,0.7239113719702522,0.0001137253870961,4.4183894421904406e-05,1.783523082976933e-05,2.419487289638151,0.3667476565102381,0.4658855216362935,8.586712241879508e-05,7.380436552579648e-05,2.340799323935518e-05,1.2264916721273809,0.3354556273130822,0.5902970618226158,0.0230890232099115,0
863,0.0001046814014143,8.07286596281187e-05,3.3498586954941834e-05,1.320896392697556,0.4610249295871443,0.7441617480191234,7.722091550766312e-05,7.410272708317789e-05,2.438182339044683e-05,0.9138573054776784,0.3383532372586341,0.6965352420411708,9.794445098323776e-05,6.266216979627595e-05,1.8531604718840885e-05,1.469279167129254,0.268695383235329,0.4380439877691611,9.77208584901408e-05,7.828984012689952e-05,1.980728576278509e-05,1.3158355427081578,0.267591621005713,0.4545939501927627,-0.0002703743816969,0
864,0.0002235021955234,0.0001084910388899,2.063354875695289e-05,2.0985286055635406,0.2113030299744958,0.2714246188598803,4.367584511882963e-05,6.070966306505441e-05,2.1939697805050302e-05,0.630900871601927,0.3716303416349615,0.884048344990001,7.34782170238832e-05,4.610381496645358e-05,2.103607650881018e-05,1.498137446646236,0.4145534019899252,0.6700645782990924,8.957703215491691e-05,7.988091120197741e-05,2.4309821801377773e-05,1.1821522275360652,0.3218783115158496,0.5766563470610573,0.0091837616691387,0
865,0.0001263415747102,7.449492130783892e-05,2.6785608733596105e-05,1.7276134945225468,0.3994850386831029,0.5685252999104188,7.300326663665422e-05,6.581740957991394e-05,2.2710216873596797e-05,0.9727005040647348,0.3548287831888744,0.7105597855707023,9.916136611103852e-05,5.634920585286257e-05,1.954948967395431e-05,1.6541870445949665,0.3152101767637998,0.4870212314145032,9.236770959714952e-05,0.0001084540477975,2.398600797508648e-05,0.897830086816154,0.2339188161847574,0.4740949688387669,-0.001486031309974,0
866,0.0001622064218909,9.868195117611168e-05,2.9656492415787912e-05,1.6743925546173244,0.333893312100471,0.4826521155708814,7.572582656019995e-05,6.872849937581865e-05,1.98877158648196e-05,0.966239513410276,0.2975681129051027,0.5976799951793117,0.0001083823613687,6.112238184935106e-05,2.2111282736325646e-05,1.6668182729507164,0.3286746987810962,0.5060184571460593,4.975072199904149e-05,8.903002448176089e-05,2.8076346064380382e-05,0.5890913431068187,0.3335470034670749,0.7884191212469934,-0.0056511393153166,0
867,0.0001697826308039,0.0001640515036717,2.3504206760360776e-05,1.0542412645879946,0.1591809335763207,0.2817314971476176,6.26067379995013e-05,8.39109309066151e-05,1.6982504654698734e-05,0.6543048957484109,0.208123705177489,0.488803293363995,6.688325247942821e-05,6.109837313822394e-05,2.128319317613156e-05,1.029005394532897,0.3164898203389314,0.5939394255985685,4.830263830111023e-05,6.460707545201757e-05,2.838678172988017e-05,0.7881529691421745,0.4647174981047849,0.9921126768557168,0.0174110846971426,0
868,0.0001495440262078,0.0001426337648798,2.3013192699392543e-05,1.068005996577741,0.1792586792583182,0.3156944604863371,6.160018113775622e-05,7.479477706100932e-05,2.1404895744671006e-05,0.7222513294404102,0.2942931751701969,0.6665984660495511,9.532418904797297e-05,5.5934406622219426e-05,2.3303629676237225e-05,1.6019685942382698,0.3785272418988767,0.5936107951410291,7.827059599988601e-05,7.027647141524048e-05,2.5743924616467386e-05,1.1741090595214885,0.3874518661377922,0.6964200824383827,0.0128706564295154,0
869,0.0001659201481,0.0002127994158504,2.581605567208951e-05,0.794247146234691,0.1347861044170553,0.2633271536473218,7.996570793074506e-05,5.9739036689836145e-05,2.471863498368806e-05,1.173878649914455,0.4255049483533157,0.7795150638826865,0.0001013343753776,6.0164664454975425e-05,2.0283468628545416e-05,1.5832343711676449,0.306304467521555,0.4829455075012412,6.406676438859756e-05,8.098068546395409e-05,2.1628994218788823e-05,0.8340096740202215,0.2824930875652883,0.5899283853786706,-0.0175593494102666,0
870,0.0002110219073789,0.0001602161600283,2.2042276094022553e-05,1.341677675278316,0.1528536393102298,0.2450477405619439,7.505612912507602e-05,9.486698332417965e-05,2.3537396211360496e-05,0.6938230197206158,0.2551418340961542,0.5866476039588345,8.667579388816975e-05,5.693834532603835e-05,2.242778497073992e-05,1.43094486267662,0.3578772956871858,0.5901804209179016,6.841402484874844e-05,6.589713648478369e-05,1.975139548226553e-05,1.0944560939095571,0.3170181967397423,0.5890343366895712,0.0414990626130085,0
871,0.0001125145467682,0.0001112624332389,2.7735113969577236e-05,1.0301182691719193,0.2769536323232924,0.4944913362614302,9.3291058368765e-05,9.028391946998884e-05,2.0469181628005825e-05,0.9061649254027018,0.2331462425909506,0.4817186682621696,0.0001044830233369,7.275771480892842e-05,2.427614379650997e-05,1.3498844496976403,0.3031469872770388,0.5124542814304788,6.999546137254711e-05,4.9652243526115816e-05,2.240344905491215e-05,1.486109291388377,0.4772313403259692,0.7606082868456351,0.0061183222542695,0
872,8.76617382365436e-05,6.367558357229134e-05,3.782751257463261e-05,1.4023748415048507,0.6600251956014312,1.037482876525703,9.309524926181964e-05,6.392723990738431e-05,2.015271411513313e-05,1.2770832178320843,0.3241797895110051,0.569026290974549,0.0001080703412805,5.0572691225583624e-05,2.353810112935929e-05,2.0087244759318033,0.4228710601906341,0.5938609493660025,0.0001233379524677,5.06179467197813e-05,2.4098419752906833e-05,2.568691542666498,0.5035434948376082,0.5760784480410376,0.0060302547461644,0
873,0.0001500089385297,0.0001171522524527,2.4828896167175465e-05,1.3043479583264126,0.2354682918183458,0.3821672174902667,7.507649541784752e-05,6.108584854315633e-05,2.035479561338705e-05,1.077807033012904,0.3426608443342533,0.6543626869477823,0.0001046851414286,3.7018362428592777e-05,2.3582602033432772e-05,2.658261826501349,0.5787981368491191,0.6966077611256679,9.571204130267112e-05,5.5486019101159616e-05,2.0424984492297705e-05,1.81845583362522,0.3893418765645895,0.5537067731895533,0.0260833508199652,0
874,0.0001623335393567,0.0001620370318774,2.4426755581262748e-05,1.0205186506122708,0.1674854835558177,0.3000911633040285,5.329152108046886e-05,6.161912514139098e-05,1.885216265675949e-05,0.7584382388040783,0.3146183115636867,0.6993881583957096,7.252191050311751e-05,7.75340712886114e-05,2.6208082342328452e-05,0.8792382253105209,0.3071109212162712,0.6075739878038678,6.07092497246755e-05,5.425747430783867e-05,2.1940919506750597e-05,1.1795464230952737,0.4277088140271972,0.7670713141039373,-0.0459267565210296,0
875,0.0001464674613077,0.0001157341800905,3.666909230078762e-05,1.289158993291287,0.3520174433756925,0.5742214436039079,6.456408182215619e-05,7.071515565910247e-05,1.85932212064264e-05,0.8006747083333557,0.2703836835477355,0.5882906513868692,5.939790244252513e-05,5.595680325518344e-05,2.221957982627919e-05,0.997810630651526,0.3607742659434232,0.6843740270208274,5.0870056125316816e-05,7.084293118324385e-05,2.600823206580153e-05,0.7569818041791652,0.3882998822124007,0.8417330633071497,0.0066450233748413,0
876,0.0001130638415715,0.0001181702411885,3.398593534055645e-05,0.974636301777462,0.3195337740352333,0.5823093025397634,6.420250100846683e-05,6.816946440788516e-05,2.0006537056179267e-05,0.8259232602458361,0.3018008001020647,0.6484147199426086,6.52088352802664e-05,4.72714232762315e-05,1.8426004352118295e-05,1.2966945286364018,0.3541482468870318,0.6086800906101131,5.880152994745279e-05,5.3816442453168024e-05,2.435065998495934e-05,1.151843263060956,0.4785735593523468,0.868121434872635,0.0183955168778279,0
877,0.0001375363805129,0.0001206132493482,1.9296459985443635e-05,1.1615811111850676,0.1777494598432587,0.3028341412805883,7.686167788356017e-05,4.721456010870197e-05,1.926834517756739e-05,1.4276164572925525,0.4196689282496761,0.6942428259452835,7.76861913660753e-05,4.376866389901135e-05,2.114516699178489e-05,1.668439467276984,0.4389352255002989,0.6754641277983351,6.403789147340171e-05,6.233146437914296e-05,2.6437677817914787e-05,1.0830523261382876,0.4486099739705013,0.8375814142288887,-0.007080089745229,0
878,0.0001458223715093,0.0001256404800226,2.475567807831862e-05,1.1822832525922429,0.2189126728292065,0.3702944670780783,9.599110872970788e-05,7.860511885185129e-05,2.011494106064013e-05,1.070921929928364,0.2631517615122422,0.504059713745931,5.586481063964977e-05,4.756119724055075e-05,2.5413110090182717e-05,1.1041179394895095,0.4854646872810784,0.8881458359644341,6.086587011316341e-05,8.060630929536728e-05,2.585138278905724e-05,0.7960210345657411,0.3392092535061549,0.7214076684553986,0.0336968832465686,0
879,0.0001214908505516,0.0001220267367386,3.586375255287775e-05,1.0141811701277783,0.326532486916661,0.5864240328294172,6.134441546974474e-05,8.610605432701448e-05,1.789256015487497e-05,0.6247682864948492,0.2136865281507065,0.5100452145125538,6.755682534059136e-05,4.353346378037013e-05,2.0140843445026553e-05,1.458733386566373,0.4203461127205784,0.6874362870455368,6.194592929294017e-05,5.993381155553799e-05,2.2813182992013452e-05,1.0895837566033986,0.4025936637852554,0.7495835923118533,0.0523085614764964,0
880,0.0001570330922402,0.0001414530304711,2.021994982204677e-05,1.1308523227660678,0.1588157176413965,0.273503696390139,4.929416571753766e-05,8.123810692679645e-05,2.128328345518521e-05,0.5321246271683195,0.2694121516132203,0.6776887097369787,7.582213867545296e-05,5.182573467034116e-05,2.278147240995082e-05,1.3752462727570358,0.3993824051354899,0.6698819972680684,7.400177434957173e-05,5.209161558205215e-05,2.28415513437977e-05,1.4975938632038384,0.4637786149336141,0.7360976142114994,0.0300243001816713,0
881,0.0001450636184755,0.0001341516613584,2.67011846566582e-05,1.1015124716563065,0.2211363509334968,0.3848036883694292,4.844075336783035e-05,7.47453952411251e-05,2.51169132623928e-05,0.568334576832975,0.3455573771171404,0.8513070742485721,9.030851362705836e-05,6.350447632663573e-05,2.322550644304769e-05,1.336762546461416,0.3322870828399737,0.5640024888843768,8.079293345791911e-05,5.083374369163784e-05,2.1611265021186136e-05,1.6754868661102515,0.4496566738972467,0.6705474730028687,-0.000809855850158,0
882,0.000175396548842,0.0001060502671005,3.108427729296076e-05,1.6847530254514245,0.3256526914443307,0.4693032208955804,8.909899861186097e-05,6.232429605443622e-05,1.918311576416992e-05,1.2536984064045296,0.3165192380213927,0.5609006756284886,6.834786165391338e-05,5.6277073672959846e-05,2.247432161886192e-05,1.1416246531284782,0.3628337607564335,0.655567385478222,5.981474198265537e-05,8.055931446234386e-05,2.0524032027330012e-05,0.7827304290883543,0.2694634533293975,0.5767914815430111,-0.0066525254995224,0
883,0.0001593171186999,0.0001352677346309,2.6957983307112695e-05,1.199762254204949,0.2214210201030972,0.3722871737320012,8.663561182116013e-05,6.903021874445219e-05,1.994808304413196e-05,1.1006134856626073,0.2971667836409471,0.5618299709718357,6.794667921315328e-05,4.862520161498858e-05,2.2201598330583622e-05,1.3135201357837414,0.4148350386043156,0.7092318576508412,8.631769978206802e-05,6.491642968661376e-05,1.9930666651662185e-05,1.4017319684311458,0.3247283072196547,0.5339087872359575,0.0172674248278107,0
884,0.0001988168885253,0.0001542197327386,2.9710369998820263e-05,1.3132284853819514,0.2140394262837744,0.3463673886128607,7.984321676417067e-05,7.872449664834086e-05,1.7637102618883603e-05,0.8894176958446878,0.2303857934140536,0.4798524280302757,4.809134455050012e-05,9.440947238936495e-05,2.2796233277742304e-05,0.4788299009398188,0.2193815635158623,0.5075573275931909,6.152595363411244e-05,7.289422605262642e-05,2.062801309097552e-05,0.8897847750728954,0.2993072374272483,0.608883019912142,-0.0503222467781811,0
885,0.0001564721391433,0.0001132911075352,3.276824748418041e-05,1.406915988934737,0.3213535164256888,0.5043943190810419,7.472991223018443e-05,5.2268820955291576e-05,1.5494049009899073e-05,1.253803278770182,0.3048320084217074,0.5401666494180267,8.385103365702387e-05,5.246097220838076e-05,1.964135041549714e-05,1.502456820813718,0.3401634241209936,0.5491228696346945,4.8642778265588374e-05,6.9912919307639e-05,2.3116834597478062e-05,0.7334671718301389,0.3497227444927076,0.7670158256915772,-0.0150396297448066,0
886,0.0001495750255763,0.0001532297692855,4.412702656908668e-05,0.994358306268566,0.3199537322296285,0.5788217349021909,7.878318109817387e-05,4.4624776570298306e-05,2.016867940750505e-05,1.5482286176914657,0.4647717833252374,0.7349647302767289,8.342792081925067e-05,6.105026174937148e-05,1.90882385801961e-05,1.284558252818354,0.2840736357024125,0.4901117353223602,5.14703603501136e-05,6.794040867103193e-05,2.1748082108500875e-05,0.7986358468583825,0.3385678833780569,0.7191324931189388,-0.0420667423457752,0
887,0.0001768780411988,0.0001562791999407,1.9054741673930124e-05,1.1529214219134143,0.1354651400143121,0.2314919875563938,7.613192267114295e-05,5.9454465403927206e-05,1.882509003982709e-05,1.122948791507675,0.325604898168132,0.609646127648401,8.564594762886973e-05,4.9266778624262246e-05,1.7187307957550557e-05,1.634114811359532,0.3169613425417118,0.4925208439219128,6.710946221932362e-05,5.631396100500985e-05,2.3657308387203795e-05,1.256282842713427,0.4443264888415563,0.772647218193482,0.0015958989594059,0
888,0.0001170998367125,9.197769970240676e-05,1.7918860069612792e-05,1.2968827489291377,0.2164479605491859,0.3521693432028807,7.576196816039216e-05,8.451599181551412e-05,1.955920603928182e-05,0.7861220693000853,0.2379855975002543,0.5216170553618498,6.455863713137072e-05,7.444096588153532e-05,1.864905198736981e-05,0.815215198316857,0.2276131585598291,0.4609792972476979,7.953264130818436e-05,6.296471945511674e-05,2.478485293212527e-05,1.331581886549821,0.4163341379064452,0.7029982782428426,-0.0056521056847766,0
889,9.235192498208895e-05,8.163302134437701e-05,2.101920935299805e-05,1.152410083104306,0.2860725381681072,0.4889474327713743,5.414000593653827e-05,0.0001214372794188,1.982004201629413e-05,0.3909704216728922,0.1678382287149548,0.4599264627170745,8.898663625995055e-05,6.842970371298252e-05,2.0782007005259544e-05,1.2223907211075924,0.275927783723309,0.4855843989265626,7.012719343795852e-05,6.452820074950426e-05,2.3104435799319257e-05,1.1456623690529362,0.378703013746511,0.6887179133105311,0.0611306689570379,0
890,0.0001349683396068,9.977177050360584e-05,2.3501348851533968e-05,1.3780062709367238,0.2617042491651182,0.4146153912069179,4.982498600464514e-05,9.191062210693553e-05,2.3414858083229075e-05,0.4753999288760259,0.2619776065135375,0.6814592818080962,9.254902326979248e-05,5.544267349093628e-05,2.0274232285153348e-05,1.5691251713302312,0.3322407199540804,0.5259790473608696,5.1381001782245726e-05,6.374092027474754e-05,2.370490071084635e-05,0.8497750658074111,0.3933442088892083,0.8153023655427408,0.0397048929187962,0
891,0.0002022653888473,0.0001148419942186,2.157977846326464e-05,1.7941048333127732,0.2087718408345295,0.2914741628596825,6.683542089442402e-05,5.786768499227653e-05,2.297051785342718e-05,1.0128571806985924,0.4082000215329361,0.8025235001806967,6.976257045960172e-05,4.590911552515998e-05,2.2739402472244676e-05,1.4284119078798705,0.4500209457377302,0.7427032644098274,6.026277818586627e-05,8.956495304125598e-05,2.0975564656722473e-05,0.7093013598770621,0.2477014264431802,0.5499019510157839,0.0052247857592751,0
892,0.0001750910120294,0.0001081748667014,2.076069637340751e-05,1.648786610922154,0.2132265166811619,0.3105749816194875,8.270074666437869e-05,5.7860733359757895e-05,2.2872478295094757e-05,1.2534387866894234,0.4065066327271754,0.7204430669569731,5.2699626944364674e-05,5.340068919809399e-05,2.2717568196198126e-05,0.9276637634079952,0.386516095442511,0.7514964404432347,6.328201225574608e-05,7.701308432131702e-05,2.1812796442861163e-05,0.8662345651628932,0.2995710067767008,0.6161450798501795,-0.0082503148989572,0
893,0.0001058449588817,0.0001029467733108,2.541515287100567e-05,1.0473320827436243,0.2742872696491031,0.4866727813499543,8.413711565431814e-05,7.363433754234984e-05,2.038367532826395e-05,1.0020395618371287,0.2846691830854572,0.5624255314292209,6.808474536491727e-05,3.710769925806599e-05,2.0018873562902954e-05,1.724708497312764,0.4901491048475051,0.7425151108815709,5.011445628223547e-05,7.951639210638327e-05,2.1869657369919143e-05,0.6643946121914818,0.2908963431532721,0.6608051349154274,0.0449483677411469,0
894,0.0002098855964318,0.0001990314340731,2.5935466944279092e-05,1.0742068844833008,0.144776496674553,0.2543995566091366,5.636004782921123e-05,4.6550593981216304e-05,1.945464746851509e-05,1.0617536406119552,0.4297703839762987,0.8265676394060121,6.220160580227785e-05,4.463290087741093e-05,2.0296652316574217e-05,1.310015384514056,0.4131634576913174,0.7071490536888296,5.727994496569638e-05,8.0802483639732e-05,2.1152659227038548e-05,0.7473045522517427,0.2768810366442294,0.6030885055140316,-0.0096400600208249,0
895,0.000204171281089,0.000228742869638,2.438733725517356e-05,0.9092306273838512,0.1184520232270918,0.2212549497967933,5.840113078705511e-05,6.484724088287116e-05,2.0987753867834817e-05,0.789782281807704,0.3328225975254849,0.7281309007441858,7.889379825710066e-05,5.2572909148032395e-05,2.640433555455206e-05,1.410622378389535,0.4563161493771586,0.7571588610700511,6.12432538174954e-05,6.31331375350347e-05,2.1743431733745036e-05,1.022634944938989,0.3642702178973157,0.6980547258033045,0.0038301483626504,0
896,9.791364610441816e-05,0.0001045249284883,2.267778795797719e-05,0.9542239481295196,0.2410496333180468,0.4426482260195867,7.617286647052058e-05,8.15002412430233e-05,1.963130292305005e-05,0.8196322483545353,0.2477014655181648,0.5338506369709506,8.160327261940364e-05,5.004929324546994e-05,2.3402885579633063e-05,1.5326378286078628,0.4248386944462963,0.6797555847078862,4.380459876983413e-05,4.742659456919897e-05,2.443718958362517e-05,0.9736828282096148,0.5449821349013713,1.0671633004887102,0.0336145267061614,0
897,9.229723580717312e-05,6.922201327066215e-05,2.797256987917747e-05,1.3582241123515748,0.4489663637830896,0.7158795521474978,7.788282303577787e-05,5.8562675066549135e-05,2.2602843737972997e-05,1.1662681387540557,0.3968994726788437,0.7294609289486712,6.312016950605454e-05,6.794745834649664e-05,2.093135415153085e-05,0.8732223724935325,0.2798831255446337,0.5549158106854107,5.69927684683868e-05,5.7585927888355694e-05,2.2410863699456827e-05,1.0433334474877898,0.4116187737932734,0.7817246564294598,-0.0333308770889189,0
898,0.0001709198113209,0.000180314684222,2.5170257461281215e-05,0.9655800338730484,0.1550894394461119,0.2835874099892982,5.57839978409086e-05,6.454995389249584e-05,2.2091636452273265e-05,0.7578640942045795,0.3519413512416597,0.7825871187012925,8.433169145815102e-05,7.159547291121802e-05,2.099490331957359e-05,1.1072231633355756,0.2664286488710204,0.4869187611630322,8.25297104886634e-05,6.881514692900496e-05,2.180729557174318e-05,1.2642880291550471,0.3351743052374442,0.5809978540481192,-0.0308097285951559,0
899,0.0001910085187377,0.0002409563394804,2.128029406899988e-05,0.8074977995742276,0.0981216702408218,0.190687896823509,4.5083682255260725e-05,6.90628870955101e-05,2.0728919017129387e-05,0.5724694078477499,0.3086528355284564,0.7586040400543937,8.841525527014218e-05,5.369225089865198e-05,2.0936184255589143e-05,1.5479092941292107,0.3542733844386577,0.5643265606083421,6.432064931373663e-05,5.974500503844297e-05,2.51897386575812e-05,1.1349286608534566,0.4459385414008411,0.8146170222093392,0.0082099778816063,0
900,0.0001230645849762,9.849698895215114e-05,2.2936884661240983e-05,1.2727324140578573,0.2587242522361949,0.4243634002092218,4.885763834857395e-05,6.909093600817199e-05,2.1569640849113145e-05,0.6201389746790136,0.3210407662757628,0.7682492847355006,7.990606710502702e-05,6.466085908903115e-05,2.5296258719503188e-05,1.161631014962076,0.3554409241357811,0.6379916758084542,8.551253614275141e-05,6.456065888644366e-05,2.413194142295683e-05,1.396309133114832,0.3953459169000392,0.6513393458749484,-0.0114613096425194,0
901,0.0001449974172501,0.0001167444170742,2.5043175458462603e-05,1.2651764906277472,0.2383301242083091,0.3919055804729969,7.898536812624568e-05,7.907165590446262e-05,2.685920811651743e-05,0.8759986674042836,0.3493097567632447,0.7322797810195855,7.061211190053e-05,5.571340567044132e-05,1.9915524929190036e-05,1.1913775372392978,0.3247765441676049,0.5773129994238912,7.287618888584009e-05,5.837383234189937e-05,2.27802777277387e-05,1.3160948573336613,0.412756344406741,0.7011344565454017,0.0197523147007733,0
902,0.0001695606531346,0.0001161748788723,1.743371246000531e-05,1.4867564122485744,0.166725993667082,0.2551551952830151,7.593635266931546e-05,6.840485082553639e-05,2.8737082514634007e-05,0.9735101100645938,0.4320103191692651,0.8647950806636093,6.874181219838812e-05,5.209094960555195e-05,2.3605811593704743e-05,1.2404767136839447,0.4117269236680477,0.7203731110853595,6.36782855833486e-05,6.603180439656878e-05,2.4984774848912273e-05,1.0166183466076912,0.4001982861665222,0.7689239425895424,0.0100902955303825,0
903,0.0001137667384087,8.74066592109443e-05,1.530557794421074e-05,1.3258602607984626,0.1945498391662347,0.3135183864428639,5.538530730653904e-05,8.586793086588302e-05,2.656489156913838e-05,0.5656414208353453,0.3181378893192971,0.7849606757292754,8.425267933120477e-05,5.913124035008584e-05,2.3182911450077033e-05,1.339357905850417,0.3562079375320162,0.604117408829431,6.380296520032111e-05,6.230269512144726e-05,2.3432956329439323e-05,1.0795773752930062,0.3978077122838479,0.7438301147422193,0.0239137358660242,0
904,7.200006994417518e-05,9.487181646744942e-05,2.3737849912582485e-05,0.7730768532958238,0.2779904187529957,0.5477319171190107,6.031117634175967e-05,8.363597175021141e-05,2.2988031464390776e-05,0.6323861134887983,0.2826487189537391,0.671826920405842,6.56064253741324e-05,6.180284933394874e-05,2.426674480934372e-05,0.9978558116464948,0.3567431398248879,0.6767165367549451,7.625251444681328e-05,6.530941998328706e-05,2.2317664687611412e-05,1.2308300426932082,0.3614313923648811,0.6349019641583459,0.0157280503321647,0
905,0.0001010286675389,0.0001209320548368,2.5770114745685063e-05,0.8510011767966529,0.2367557765406876,0.4522897764540876,6.976912804221832e-05,6.05620085129146e-05,2.172946358303193e-05,1.0102774470188651,0.368966622961378,0.7262416600538514,4.0266430116773995e-05,4.995057968703904e-05,2.2819393411814132e-05,0.7577614532386643,0.4150650526177617,0.8589017836708379,5.291015188293592e-05,9.053286643917828e-05,2.2392836576213744e-05,0.6161018073071156,0.2616108722494568,0.609514312936131,0.0020461256170209,0
906,0.0001247178173435,0.0001302703020985,2.301125683011849e-05,0.9752367293399284,0.1962549337025468,0.3575694493370132,7.809187955052987e-05,5.369426788939132e-05,1.7972753856474803e-05,1.2754269316814175,0.3442112394203991,0.6045933084048327,5.9484772120825815e-05,6.11998045976389e-05,1.736541392017337e-05,0.913662247745168,0.2578028472022322,0.5037499492866416,7.309830130647127e-05,0.0001093846262021,2.1914316928044088e-05,0.7044833664144683,0.2118968987198088,0.4715643991908703,-0.0285846683195309,0
907,9.77418442014088e-05,0.0001195637488993,2.3308505728693845e-05,0.8327372138373824,0.2165910829265394,0.4167404073802322,7.101333339835e-05,5.7053122436293096e-05,2.201287342474414e-05,1.0915361265061378,0.3967671102936848,0.7531235491002948,9.76035781218042e-05,5.6667402304287145e-05,2.267381614053859e-05,1.6190577811642062,0.3635330678594702,0.5673157625708676,7.764425160521926e-05,0.0001024275434236,2.4941450735144775e-05,0.7991205463768415,0.2575478349208855,0.5469141988724642,-0.015346030470652,0
908,0.0002530051703555,0.0001659409755434,2.431829968000649e-05,1.5531118213893949,0.1628190555304445,0.244108367228813,9.137824281255144e-05,6.198535935608583e-05,2.122705154572815e-05,1.2927999057516897,0.3521590851431375,0.6142217842229467,9.573076114081184e-05,6.60760844209823e-05,2.2150532621614937e-05,1.3618746194607487,0.304573756337577,0.5129643652282944,8.259903226854996e-05,7.019417562665772e-05,2.3773844960504045e-05,1.240491026218121,0.3582212108534826,0.6268391133878692,-0.0247781132793126,0
909,0.00020677135611,0.0001009204864348,3.081560694723177e-05,2.0870747733823016,0.3392478117051052,0.4370879116669574,0.0001160685539428,5.941167089682052e-05,2.326837336101009e-05,1.713248813816192,0.4027472678611287,0.6006581082025744,8.09754057211527e-05,4.907100776309006e-05,2.5117091227011307e-05,1.5511652584481228,0.4650471329387055,0.7400773688151557,7.632591172822708e-05,6.525814467600538e-05,1.990127916748673e-05,1.232982816442873,0.3225516135836982,0.5661167307822638,0.0018828732251101,0
910,9.992230299178312e-05,8.679551382214588e-05,3.7081724219992495e-05,1.1727140392014748,0.4746661974214051,0.8055715326279937,7.46421636047168e-05,5.533783137608071e-05,2.2057430237032103e-05,1.1828773518980102,0.4098935878248859,0.7480653858995323,0.0001063090191143,5.015538982317707e-05,2.511125560418463e-05,1.9924269822474097,0.4548868935102621,0.6415081833017612,7.02440420157428e-05,6.468458440222688e-05,1.919664024410056e-05,1.1447969074862756,0.3138899300401011,0.5710521485895395,-0.0062426936390888,0
911,0.0002090201490732,0.0001613338292019,3.244027732107386e-05,1.319743948280572,0.2234008290538063,0.360738837589964,7.262473929757359e-05,0.0001004408743215,2.0816236958041613e-05,0.6340912125112481,0.2131228839057619,0.5060971363240407,0.0001317668778013,4.647439442383854e-05,2.1967009515940815e-05,2.6651547417503476,0.4294472282531977,0.5160745814661037,6.984743749431126e-05,7.019845243654847e-05,1.8918756050279255e-05,1.0489207708691042,0.2850479936925433,0.5400424834814597,0.0687567985529814,0
912,0.0002023540513347,0.0001770695286805,2.281197184033824e-05,1.1641127351786646,0.1431346101757857,0.2436455220462055,9.62152947416014e-05,0.0001119373371242,2.1310319725004895e-05,0.7537837592134348,0.1957732453203453,0.4362418711446831,8.364195848873719e-05,3.818873476620728e-05,1.855032244796963e-05,2.0588221739186543,0.4413354349516424,0.6119167389040309,7.569630970930137e-05,8.745055221644758e-05,1.9628831072678763e-05,0.9124979492890478,0.2374022499416193,0.4779179733482895,0.101079101446241,0
913,0.0001167161261469,8.879629179623925e-05,2.4631916411502112e-05,1.3389458171855104,0.3081974467356626,0.4945303699931128,6.616655401989932e-05,6.056220377574053e-05,2.43917902422835e-05,0.958108028927882,0.4141716348655139,0.8350356931320406,8.432072989662466e-05,3.888440121714119e-05,2.241270807168407e-05,2.038397393287194,0.5236866757145195,0.7298784722072407,7.85789869060504e-05,7.070544212386284e-05,2.1704375178492248e-05,1.1715837214202192,0.3246739128875547,0.5841848646050586,0.0219355984586493,0
914,0.0001221924914838,9.036918534933e-05,3.208776878851428e-05,1.3773715892499183,0.3944980096402524,0.6251277030450859,5.592541663851635e-05,6.96503616131745e-05,2.563427831042325e-05,0.7041472465610698,0.3784740132644461,0.8654771826444367,8.585927531207393e-05,5.4457566580071736e-05,2.2358226572639605e-05,1.4820365047459052,0.3730196644893148,0.6058152820664954,6.509179970016577e-05,5.785393606772667e-05,2.3695940363235345e-05,1.1860776266664,0.433205524319794,0.7748614326071053,0.0077251889354635,0
